username,url,comments,all_res,sentiment_class,sentiment_score,binary_class,binary_score
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,HBD cutieeee! 💕💓,"[[{'label': 'anger', 'score': 0.023514918982982635}, {'label': 'disgust', 'score': 0.008906949311494827}, {'label': 'fear', 'score': 0.003682174254208803}, {'label': 'joy', 'score': 0.3777374029159546}, {'label': 'neutral', 'score': 0.5049546360969543}, {'label': 'sadness', 'score': 0.04067768156528473}, {'label': 'surprise', 'score': 0.04052625223994255}]]",neutral,0.5049546360969543,NEGATIVE,0.9807018637657166
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,For a while I was like why does he look exactly like you then I was like ohhhhh,"[[{'label': 'anger', 'score': 0.01967654749751091}, {'label': 'disgust', 'score': 0.12065169960260391}, {'label': 'fear', 'score': 0.2023913562297821}, {'label': 'joy', 'score': 0.011947240680456161}, {'label': 'neutral', 'score': 0.09587980806827545}, {'label': 'sadness', 'score': 0.009875358082354069}, {'label': 'surprise', 'score': 0.5395779609680176}]]",surprise,0.5395779609680176,NEGATIVE,0.8354020714759827
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,The face swap HAHA happy birthday BK!!!🥰🥰🥳,"[[{'label': 'anger', 'score': 0.00641162134706974}, {'label': 'disgust', 'score': 0.0011418962385505438}, {'label': 'fear', 'score': 0.0010132967727258801}, {'label': 'joy', 'score': 0.8808483481407166}, {'label': 'neutral', 'score': 0.039777178317308426}, {'label': 'sadness', 'score': 0.005937161855399609}, {'label': 'surprise', 'score': 0.06487037986516953}]]",joy,0.8808483481407166,POSITIVE,0.9607398509979248
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,happy birthday~,"[[{'label': 'anger', 'score': 0.006788978818804026}, {'label': 'disgust', 'score': 0.0012845559976994991}, {'label': 'fear', 'score': 0.0007452149875462055}, {'label': 'joy', 'score': 0.7285505533218384}, {'label': 'neutral', 'score': 0.05514839291572571}, {'label': 'sadness', 'score': 0.014741554856300354}, {'label': 'surprise', 'score': 0.192740797996521}]]",joy,0.7285505533218384,POSITIVE,0.9998723268508912
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Omg I was so confused with the 3rd pic HAHAHHA,"[[{'label': 'anger', 'score': 0.004489626735448837}, {'label': 'disgust', 'score': 0.0053144157864153385}, {'label': 'fear', 'score': 0.00613754615187645}, {'label': 'joy', 'score': 0.0024505506735295057}, {'label': 'neutral', 'score': 0.010985895060002804}, {'label': 'sadness', 'score': 0.006632438860833645}, {'label': 'surprise', 'score': 0.9639895558357239}]]",surprise,0.963989555835724,NEGATIVE,0.9981412887573242
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,happy birthday gurlie ❤️,"[[{'label': 'anger', 'score': 0.004759512841701508}, {'label': 'disgust', 'score': 0.0005305904196575284}, {'label': 'fear', 'score': 0.000680881435982883}, {'label': 'joy', 'score': 0.8163961172103882}, {'label': 'neutral', 'score': 0.02476515620946884}, {'label': 'sadness', 'score': 0.009233158081769943}, {'label': 'surprise', 'score': 0.1436346471309662}]]",joy,0.8163961172103882,POSITIVE,0.9993625283241272
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,happy birthday gorgeous girl!! 🥰🥂🎂💖🫶🏼,"[[{'label': 'anger', 'score': 0.005538688972592354}, {'label': 'disgust', 'score': 0.0004425100050866604}, {'label': 'fear', 'score': 0.0010298674460500479}, {'label': 'joy', 'score': 0.8840651512145996}, {'label': 'neutral', 'score': 0.020447878167033195}, {'label': 'sadness', 'score': 0.005207656417042017}, {'label': 'surprise', 'score': 0.0832681879401207}]]",joy,0.8840651512145996,POSITIVE,0.9998621940612792
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Happy birthday babe!!,"[[{'label': 'anger', 'score': 0.008994059637188911}, {'label': 'disgust', 'score': 0.0016842277254909277}, {'label': 'fear', 'score': 0.0011543512810021639}, {'label': 'joy', 'score': 0.7486966848373413}, {'label': 'neutral', 'score': 0.07187257707118988}, {'label': 'sadness', 'score': 0.008828779682517052}, {'label': 'surprise', 'score': 0.15876930952072144}]]",joy,0.7486966848373413,POSITIVE,0.9998575448989868
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Happy birthday!!!!!! ❤️,"[[{'label': 'anger', 'score': 0.010688402689993382}, {'label': 'disgust', 'score': 0.0014360531931743026}, {'label': 'fear', 'score': 0.001591271604411304}, {'label': 'joy', 'score': 0.6952341198921204}, {'label': 'neutral', 'score': 0.09037885069847107}, {'label': 'sadness', 'score': 0.008036207407712936}, {'label': 'surprise', 'score': 0.19263511896133423}]]",joy,0.6952341198921204,POSITIVE,0.9998533725738524
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Happy bday ❤️,"[[{'label': 'anger', 'score': 0.0028215094935148954}, {'label': 'disgust', 'score': 0.000514889252372086}, {'label': 'fear', 'score': 0.0007140767993405461}, {'label': 'joy', 'score': 0.888099730014801}, {'label': 'neutral', 'score': 0.020969299599528313}, {'label': 'sadness', 'score': 0.006387046072632074}, {'label': 'surprise', 'score': 0.08049345016479492}]]",joy,0.888099730014801,POSITIVE,0.9998540878295898
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Birthday wishes dear😍❤️,"[[{'label': 'anger', 'score': 0.00901790615171194}, {'label': 'disgust', 'score': 0.003171135438606143}, {'label': 'fear', 'score': 0.0066322823986411095}, {'label': 'joy', 'score': 0.38502606749534607}, {'label': 'neutral', 'score': 0.41223981976509094}, {'label': 'sadness', 'score': 0.15348689258098602}, {'label': 'surprise', 'score': 0.030425846576690674}]]",neutral,0.4122398197650909,POSITIVE,0.9908156394958496
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Happy birthday!🎉🎂,"[[{'label': 'anger', 'score': 0.010108308866620064}, {'label': 'disgust', 'score': 0.0012077046558260918}, {'label': 'fear', 'score': 0.001182197011075914}, {'label': 'joy', 'score': 0.7556488513946533}, {'label': 'neutral', 'score': 0.06432026624679565}, {'label': 'sadness', 'score': 0.007189971394836903}, {'label': 'surprise', 'score': 0.16034279763698578}]]",joy,0.7556488513946533,POSITIVE,0.99985671043396
bimbiboon,https:/www.instagram.com/p/Ck0zr6CvlIi/,Heheheh ❤️❤️❤️,"[[{'label': 'anger', 'score': 0.07258904725313187}, {'label': 'disgust', 'score': 0.36891815066337585}, {'label': 'fear', 'score': 0.07451257109642029}, {'label': 'joy', 'score': 0.061843302100896835}, {'label': 'neutral', 'score': 0.32250532507896423}, {'label': 'sadness', 'score': 0.08220592141151428}, {'label': 'surprise', 'score': 0.01742563582956791}]]",disgust,0.3689181506633758,POSITIVE,0.679783821105957
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,Finally meeting you irl after so longg❤️❤️ u look great hehehe,"[[{'label': 'anger', 'score': 0.0018852290231734514}, {'label': 'disgust', 'score': 0.00026403836091049016}, {'label': 'fear', 'score': 0.002303806133568287}, {'label': 'joy', 'score': 0.8763694167137146}, {'label': 'neutral', 'score': 0.02387804538011551}, {'label': 'sadness', 'score': 0.017302878201007843}, {'label': 'surprise', 'score': 0.07799658179283142}]]",joy,0.8763694167137146,POSITIVE,0.9993487000465392
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,Wah pretty!!!,"[[{'label': 'anger', 'score': 0.042714912444353104}, {'label': 'disgust', 'score': 0.06909604370594025}, {'label': 'fear', 'score': 0.004607923794537783}, {'label': 'joy', 'score': 0.27282968163490295}, {'label': 'neutral', 'score': 0.06374884396791458}, {'label': 'sadness', 'score': 0.022692810744047165}, {'label': 'surprise', 'score': 0.5243098139762878}]]",surprise,0.5243098139762878,POSITIVE,0.9749005436897278
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,U LOOK SO GOOD 🥹🫶🏻,"[[{'label': 'anger', 'score': 0.0031180346850305796}, {'label': 'disgust', 'score': 0.0014472384937107563}, {'label': 'fear', 'score': 0.001096134539693594}, {'label': 'joy', 'score': 0.9267411828041077}, {'label': 'neutral', 'score': 0.045468755066394806}, {'label': 'sadness', 'score': 0.006714660674333572}, {'label': 'surprise', 'score': 0.015413923189043999}]]",joy,0.9267411828041076,POSITIVE,0.9998787641525269
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,Omg mermaid!!! 💙💙💙,"[[{'label': 'anger', 'score': 0.025216752663254738}, {'label': 'disgust', 'score': 0.006954862270504236}, {'label': 'fear', 'score': 0.023295197635889053}, {'label': 'joy', 'score': 0.12654773890972137}, {'label': 'neutral', 'score': 0.031310826539993286}, {'label': 'sadness', 'score': 0.011573873460292816}, {'label': 'surprise', 'score': 0.7751007080078125}]]",surprise,0.7751007080078125,POSITIVE,0.8983892202377319
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,You look so good 😍😍,"[[{'label': 'anger', 'score': 0.02355867810547352}, {'label': 'disgust', 'score': 0.02187117002904415}, {'label': 'fear', 'score': 0.005778920836746693}, {'label': 'joy', 'score': 0.4967018663883209}, {'label': 'neutral', 'score': 0.4251614809036255}, {'label': 'sadness', 'score': 0.014778154902160168}, {'label': 'surprise', 'score': 0.01214970275759697}]]",joy,0.4967018663883209,POSITIVE,0.9998860359191896
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,SO PRETTY,"[[{'label': 'anger', 'score': 0.05694913491606712}, {'label': 'disgust', 'score': 0.1787864714860916}, {'label': 'fear', 'score': 0.006927931681275368}, {'label': 'joy', 'score': 0.008765697479248047}, {'label': 'neutral', 'score': 0.7181664109230042}, {'label': 'sadness', 'score': 0.014813537709414959}, {'label': 'surprise', 'score': 0.015590805560350418}]]",neutral,0.7181664109230042,POSITIVE,0.999826729297638
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,OMG DAMN PRETTYY,"[[{'label': 'anger', 'score': 0.01175487320870161}, {'label': 'disgust', 'score': 0.011487561278045177}, {'label': 'fear', 'score': 0.0048870788887143135}, {'label': 'joy', 'score': 0.005843667779117823}, {'label': 'neutral', 'score': 0.008209076710045338}, {'label': 'sadness', 'score': 0.009092375636100769}, {'label': 'surprise', 'score': 0.9487254023551941}]]",surprise,0.948725402355194,POSITIVE,0.7677736878395081
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,💙💙,"[[{'label': 'anger', 'score': 0.15640483796596527}, {'label': 'disgust', 'score': 0.07924649119377136}, {'label': 'fear', 'score': 0.04498204216361046}, {'label': 'joy', 'score': 0.10633101314306259}, {'label': 'neutral', 'score': 0.5624470710754395}, {'label': 'sadness', 'score': 0.03691102936863899}, {'label': 'surprise', 'score': 0.013677571900188923}]]",neutral,0.5624470710754395,NEGATIVE,0.6970565915107727
bimbiboon,https:/www.instagram.com/p/ClGgn8HJS0E/,Goddess!! 🤩,"[[{'label': 'anger', 'score': 0.4763001501560211}, {'label': 'disgust', 'score': 0.41534391045570374}, {'label': 'fear', 'score': 0.004895272199064493}, {'label': 'joy', 'score': 0.044785819947719574}, {'label': 'neutral', 'score': 0.028128167614340782}, {'label': 'sadness', 'score': 0.009092189371585846}, {'label': 'surprise', 'score': 0.021454401314258575}]]",anger,0.4763001501560211,POSITIVE,0.9932785630226136
bimbiboon,https:/www.instagram.com/p/CjxsNMRpmBQ/,So cute 😍,"[[{'label': 'anger', 'score': 0.00514418026432395}, {'label': 'disgust', 'score': 0.01572074182331562}, {'label': 'fear', 'score': 0.0012769121676683426}, {'label': 'joy', 'score': 0.8373313546180725}, {'label': 'neutral', 'score': 0.11650487780570984}, {'label': 'sadness', 'score': 0.008779425173997879}, {'label': 'surprise', 'score': 0.015242408029735088}]]",joy,0.8373313546180725,POSITIVE,0.999841570854187
bimbiboon,https:/www.instagram.com/p/CjxsNMRpmBQ/,Too cute😍,"[[{'label': 'anger', 'score': 0.01493622176349163}, {'label': 'disgust', 'score': 0.039921071380376816}, {'label': 'fear', 'score': 0.005132176447659731}, {'label': 'joy', 'score': 0.24003061652183533}, {'label': 'neutral', 'score': 0.6063252687454224}, {'label': 'sadness', 'score': 0.0626089870929718}, {'label': 'surprise', 'score': 0.031045695766806602}]]",neutral,0.6063252687454224,NEGATIVE,0.9984893798828124
bimbiboon,https:/www.instagram.com/p/CjxsNMRpmBQ/,ILY BEAUTIFUL!!!!!! 💋🌷💫💖,"[[{'label': 'anger', 'score': 0.0024500563740730286}, {'label': 'disgust', 'score': 0.0007438563043251634}, {'label': 'fear', 'score': 0.0003557872259989381}, {'label': 'joy', 'score': 0.9817453026771545}, {'label': 'neutral', 'score': 0.0057501401752233505}, {'label': 'sadness', 'score': 0.0027254242449998856}, {'label': 'surprise', 'score': 0.006229274906218052}]]",joy,0.9817453026771544,POSITIVE,0.9998121857643129
bimbiboon,https:/www.instagram.com/p/CjxsNMRpmBQ/,QUTEEEE,"[[{'label': 'anger', 'score': 0.04064514487981796}, {'label': 'disgust', 'score': 0.02497413009405136}, {'label': 'fear', 'score': 0.006723843980580568}, {'label': 'joy', 'score': 0.005869363434612751}, {'label': 'neutral', 'score': 0.7934314608573914}, {'label': 'sadness', 'score': 0.014145861379802227}, {'label': 'surprise', 'score': 0.11421018838882446}]]",neutral,0.7934314608573914,NEGATIVE,0.8838918209075928
bimbiboon,https:/www.instagram.com/p/CjxsNMRpmBQ/,SO CUTE,"[[{'label': 'anger', 'score': 0.009032313711941242}, {'label': 'disgust', 'score': 0.0710296481847763}, {'label': 'fear', 'score': 0.004066278226673603}, {'label': 'joy', 'score': 0.1977192461490631}, {'label': 'neutral', 'score': 0.645441472530365}, {'label': 'sadness', 'score': 0.015472954139113426}, {'label': 'surprise', 'score': 0.05723818764090538}]]",neutral,0.645441472530365,POSITIVE,0.9998606443405152
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,Sooo beautiful 😍😍💋💋❤️❤️,"[[{'label': 'anger', 'score': 0.008078512735664845}, {'label': 'disgust', 'score': 0.003149693366140127}, {'label': 'fear', 'score': 0.010689890943467617}, {'label': 'joy', 'score': 0.8065322637557983}, {'label': 'neutral', 'score': 0.13678216934204102}, {'label': 'sadness', 'score': 0.018504394218325615}, {'label': 'surprise', 'score': 0.016263116151094437}]]",joy,0.8065322637557983,POSITIVE,0.9997078776359558
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,HAPPY BIRTHDAY 🎂 🥳 🎉 🎈,"[[{'label': 'anger', 'score': 0.0041038296185433865}, {'label': 'disgust', 'score': 0.0013738073175773025}, {'label': 'fear', 'score': 0.00046614703023806214}, {'label': 'joy', 'score': 0.9222748279571533}, {'label': 'neutral', 'score': 0.031591806560754776}, {'label': 'sadness', 'score': 0.017098983749747276}, {'label': 'surprise', 'score': 0.023090636357665062}]]",joy,0.9222748279571532,POSITIVE,0.999671220779419
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,So pretty❤️❤️,"[[{'label': 'anger', 'score': 0.006638775113970041}, {'label': 'disgust', 'score': 0.01379335019737482}, {'label': 'fear', 'score': 0.00599057087674737}, {'label': 'joy', 'score': 0.7121419310569763}, {'label': 'neutral', 'score': 0.23214071989059448}, {'label': 'sadness', 'score': 0.013401860371232033}, {'label': 'surprise', 'score': 0.01589272730052471}]]",joy,0.7121419310569763,NEGATIVE,0.9548001885414124
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,😍😍😍😍,"[[{'label': 'anger', 'score': 0.1396300345659256}, {'label': 'disgust', 'score': 0.05165495350956917}, {'label': 'fear', 'score': 0.05763305351138115}, {'label': 'joy', 'score': 0.07530994713306427}, {'label': 'neutral', 'score': 0.5532938241958618}, {'label': 'sadness', 'score': 0.09540387988090515}, {'label': 'surprise', 'score': 0.027074357494711876}]]",neutral,0.5532938241958618,NEGATIVE,0.6970565915107727
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,Ok so pretty ily,"[[{'label': 'anger', 'score': 0.0023196672555059195}, {'label': 'disgust', 'score': 0.0016263502184301615}, {'label': 'fear', 'score': 0.0012105711502954364}, {'label': 'joy', 'score': 0.6764869689941406}, {'label': 'neutral', 'score': 0.1496751755475998}, {'label': 'sadness', 'score': 0.011104964651167393}, {'label': 'surprise', 'score': 0.1575763076543808}]]",joy,0.6764869689941406,POSITIVE,0.9998109936714172
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,UR NOSE SO NICE,"[[{'label': 'anger', 'score': 0.5246217846870422}, {'label': 'disgust', 'score': 0.18914467096328735}, {'label': 'fear', 'score': 0.01703026331961155}, {'label': 'joy', 'score': 0.002385474508628249}, {'label': 'neutral', 'score': 0.22985854744911194}, {'label': 'sadness', 'score': 0.03137600049376488}, {'label': 'surprise', 'score': 0.0055832271464169025}]]",anger,0.5246217846870422,POSITIVE,0.9995638728141784
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,💕,"[[{'label': 'anger', 'score': 0.13818296790122986}, {'label': 'disgust', 'score': 0.051523689180612564}, {'label': 'fear', 'score': 0.020718833431601524}, {'label': 'joy', 'score': 0.05804995447397232}, {'label': 'neutral', 'score': 0.6931838989257812}, {'label': 'sadness', 'score': 0.03150907903909683}, {'label': 'surprise', 'score': 0.006831627804785967}]]",neutral,0.6931838989257812,NEGATIVE,0.6970565915107727
bimbiboon,https:/www.instagram.com/p/Ckx3BlsJEcC/,Beautiful 😉,"[[{'label': 'anger', 'score': 0.0050292182713747025}, {'label': 'disgust', 'score': 0.007680319715291262}, {'label': 'fear', 'score': 0.001980043947696686}, {'label': 'joy', 'score': 0.8725310564041138}, {'label': 'neutral', 'score': 0.09442136436700821}, {'label': 'sadness', 'score': 0.008727283217012882}, {'label': 'surprise', 'score': 0.009630785323679447}]]",joy,0.8725310564041138,POSITIVE,0.9998611211776732
bimbiboon,https:/www.instagram.com/p/CksvKAlJFZH/,Yes 🙌🔥,"[[{'label': 'anger', 'score': 0.022774850949645042}, {'label': 'disgust', 'score': 0.01164698600769043}, {'label': 'fear', 'score': 0.040093861520290375}, {'label': 'joy', 'score': 0.02459464594721794}, {'label': 'neutral', 'score': 0.8836801052093506}, {'label': 'sadness', 'score': 0.012738713063299656}, {'label': 'surprise', 'score': 0.00447086850181222}]]",neutral,0.8836801052093506,POSITIVE,0.9986590147018432
